file,profile,policy,seed,belief_ttl,max_observations,sensor_mode,device,learned_model,mission_success,safe_success,unsafe_crossing,wrong_detour,observation_count,replan_count,stale_count,path_length,viewpoint_travel,brier_score,final_entropy,information_gain_per_meter,unresolved_gate_entries,dynamic_intercepted,avg_sensor_corruption_ms,avg_perception_ms,elapsed_seconds,simulation_steps
fixed-multiview__view-dependent-occlusion__seed-20011.json,view-dependent-occlusion,fixed-multiview,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,9.808000000000007,6.384000000000005,0.022935267565441314,0.13398127760152545,0.13565456177920956,0,False,107.98162416617076,175.4361995855967,3.198757592588663,643
fixed-multiview__view-dependent-occlusion__seed-20012.json,view-dependent-occlusion,fixed-multiview,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,10.112000000000007,6.384000000000005,0.005366897091491406,0.04414225336460604,0.15244989843528478,0,False,95.12865102291107,14.27127214272817,2.6719323080033064,662
fixed-multiview__view-dependent-occlusion__seed-20013.json,view-dependent-occlusion,fixed-multiview,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,8.752000000000006,5.312000000000004,0.0014304490952640168,0.2129311815434351,0.15915421674753957,0,False,101.48454964160919,14.246261656284332,2.586482983082533,577
fixed-multiview__view-dependent-occlusion__seed-20014.json,view-dependent-occlusion,fixed-multiview,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,11.568000000000008,8.320000000000006,0.004375029425722532,0.06275700898738322,0.11540092421276024,0,False,101.00834774971008,14.114840924739838,3.0059046521782875,753
fixed-multiview__view-dependent-occlusion__seed-20015.json,view-dependent-occlusion,fixed-multiview,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,13.37600000000001,8.320000000000006,0.04211302049855157,0.37910487351909716,0.07888672019107108,0,False,100.43345002333324,170.27592877546945,3.500549925491214,866
fixed-multiview__view-dependent-occlusion__seed-20016.json,view-dependent-occlusion,fixed-multiview,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,11.568000000000008,8.320000000000006,0.013990158574604008,0.5816700972311263,0.06565476373852851,0,False,98.70248373349507,14.095778544743856,2.9993435461074114,753
fixed-multiview__view-dependent-occlusion__seed-20017.json,view-dependent-occlusion,fixed-multiview,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,10.512000000000008,5.456000000000004,0.004483512342390862,0.002737695505243972,0.1827826804425871,0,False,99.68043053150177,14.908647954463959,2.6107724625617266,687
fixed-multiview__view-dependent-occlusion__seed-20018.json,view-dependent-occlusion,fixed-multiview,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,9.056000000000006,5.312000000000004,0.05574082456554957,0.8230018751328567,0.04760979807268124,0,False,96.48619182904561,13.974102278550466,2.4038029946386814,596
fixed-multiview__view-dependent-occlusion__seed-20019.json,view-dependent-occlusion,fixed-multiview,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,3,0,0,13.37600000000001,8.320000000000006,0.0455787611063003,0.4871411887565481,0.06576560435439474,0,False,106.03167661031087,170.2334866722425,3.5016745813190937,866
purify-fixed__depth-degradation__seed-20000.json,depth-degradation,purify-fixed,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.000792203955092742,0.01778339977625703,0.412398277415748,0,False,77.47465917468071,11.043010219931602,2.7650820650160313,615
purify-fixed__depth-degradation__seed-20001.json,depth-degradation,purify-fixed,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.0062077055211588565,0.18512120122422882,0.3026025911501861,0,False,76.46303853392601,10.625383272767067,2.8545096050947905,876
purify-fixed__depth-degradation__seed-20002.json,depth-degradation,purify-fixed,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.00031463879965341207,0.007937272729211221,0.579475892097423,0,False,81.91781443357468,10.642738550901413,2.349858805537224,486
purify-fixed__depth-degradation__seed-20003.json,depth-degradation,purify-fixed,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.009644730349105308,0.2730232557610952,0.25869633524546165,0,False,80.23153948783875,10.487098440527916,3.1371874436736107,876
purify-fixed__depth-degradation__seed-20004.json,depth-degradation,purify-fixed,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.00046875793105051727,0.015090902451059648,0.577240435253176,0,False,82.15045595169067,11.518712490797043,2.574414536356926,486
purify-fixed__depth-degradation__seed-20005.json,depth-degradation,purify-fixed,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.01989191529564253,0.2797633651513037,0.25504269622179127,0,False,74.49867513775826,10.951806738972664,2.8657946474850178,876
purify-fixed__depth-degradation__seed-20006.json,depth-degradation,purify-fixed,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.00015868236748355324,0.004278193600871033,0.581613204672388,0,False,76.21895453333855,122.78777134418488,2.8060771748423576,486
purify-fixed__depth-degradation__seed-20007.json,depth-degradation,purify-fixed,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.005671334711990153,0.06355984885601862,0.4122573022901768,0,False,146.51539313793182,11.259094521403313,3.031394051387906,743
purify-fixed__depth-degradation__seed-20008.json,depth-degradation,purify-fixed,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.0039501092822196915,0.030462801602491298,0.4196039777091238,0,False,85.41913285851479,11.440450087189674,2.7949091847985983,615
purify-fixed__depth-degradation__seed-20009.json,depth-degradation,purify-fixed,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.005696808085714032,0.06293314727700987,0.3250248938225671,0,False,78.16800528764725,10.833612114191055,2.922164436429739,876
purify-fixed__depth-degradation__seed-20010.json,depth-degradation,purify-fixed,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.2000000000000055,3.0080000000000022,0.0007957391059476516,0.018276298581454655,0.6527418227516919,0,False,77.84049153327942,11.870543092489243,2.3532301038503647,490
purify-fixed__depth-degradation__seed-20011.json,depth-degradation,purify-fixed,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.05305364634480232,0.5968250528087377,0.14366416013987587,0,False,111.47035104036331,130.92775116860867,3.5918288622051477,876
purify-fixed__depth-degradation__seed-20012.json,depth-degradation,purify-fixed,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.000461455654936408,0.013748992136219725,0.576919602184524,0,False,116.99757635593414,12.409304723143578,2.553790893405676,486
purify-fixed__depth-degradation__seed-20013.json,depth-degradation,purify-fixed,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.0007739055737917349,0.03334619793389878,0.43303986005811723,0,False,79.95961654186249,11.17315274477005,2.866345500573516,743
purify-fixed__depth-degradation__seed-20014.json,depth-degradation,purify-fixed,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.010184407501319161,0.18133794885567747,0.3852396840107156,0,False,81.360068410635,10.4177907705307,2.512845443561673,615
purify-fixed__depth-degradation__seed-20015.json,depth-degradation,purify-fixed,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.02613728246765127,0.29074467256923753,0.30020886931046054,0,False,104.89046251773834,109.59851261973381,3.3059825468808413,743
purify-fixed__depth-degradation__seed-20016.json,depth-degradation,purify-fixed,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.014366097675222558,0.058924921484169474,0.4073672249390856,0,False,80.2150844335556,10.875829383730888,2.7220141366124153,615
purify-fixed__depth-degradation__seed-20017.json,depth-degradation,purify-fixed,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.0013984456329284504,0.01568300314421589,0.4385470026997281,0,False,81.48196339607239,11.1659205108881,2.7442866303026676,743
purify-fixed__depth-degradation__seed-20018.json,depth-degradation,purify-fixed,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.00033391641912498707,0.008262617077978419,0.42175898849310584,0,False,78.20691123604774,10.665028735995293,2.5702791586518288,615
purify-fixed__depth-degradation__seed-20019.json,depth-degradation,purify-fixed,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.057545868734129216,0.6257536201278742,0.167673109261705,0,False,84.39183515310287,132.6880307495594,3.4760193433612585,743
purify-fixed__dynamic-change__seed-20000.json,dynamic-change,purify-fixed,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.360000000000008,4.624000000000003,0.000500375691660765,0.020028044186012936,0.4234961798665919,0,True,81.19601714611053,11.160822570323944,2.8968775365501642,750
purify-fixed__dynamic-change__seed-20001.json,dynamic-change,purify-fixed,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.216000000000008,5.632000000000004,0.0011636705480405603,0.013195472352186566,0.34449380937035373,0,False,74.79947412014008,10.50722648203373,2.640513937920332,741
purify-fixed__dynamic-change__seed-20002.json,dynamic-change,purify-fixed,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.168000000000006,3.424000000000002,0.00045712356637261605,0.01954495870369217,0.5778631676996303,0,True,75.257921397686,130.9673440605402,2.994316319003701,613
purify-fixed__dynamic-change__seed-20003.json,dynamic-change,purify-fixed,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.216000000000008,5.632000000000004,0.002150267796414824,0.010767463658294172,0.3242329134040597,0,False,111.867247402668,10.814277350902557,2.909115446731448,741
purify-fixed__dynamic-change__seed-20004.json,dynamic-change,purify-fixed,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.168000000000006,3.424000000000002,0.017371732515103735,0.4550123778052332,0.4506968179736684,0,True,79.97674894332886,130.6555499881506,3.283730134367943,613
purify-fixed__dynamic-change__seed-20005.json,dynamic-change,purify-fixed,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.216000000000008,5.632000000000004,0.005812533489017556,0.023551512050954404,0.3268757813768625,0,False,75.77242374420166,10.924626380205154,2.6365697607398033,741
purify-fixed__dynamic-change__seed-20006.json,dynamic-change,purify-fixed,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.168000000000006,3.424000000000002,0.003118748575866437,0.11274501387542031,0.5508441375191907,0,True,72.73180705308914,86.0332889854908,2.7551801316440105,613
purify-fixed__dynamic-change__seed-20007.json,dynamic-change,purify-fixed,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.216000000000006,4.464000000000003,0.0015405832359750423,0.0025947001679976034,0.43981891088548675,0,False,96.01549118757248,163.14467181265354,3.1797655913978815,616
purify-fixed__dynamic-change__seed-20008.json,dynamic-change,purify-fixed,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.360000000000008,4.624000000000003,0.0020578272799243406,0.04602143368628593,0.4205037720373946,0,True,83.62136495113373,11.40320836007595,2.9848282393068075,750
purify-fixed__dynamic-change__seed-20009.json,dynamic-change,purify-fixed,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.216000000000008,5.632000000000004,0.0032969016550517113,0.013762022012417472,0.3449847777997357,0,False,73.21122860908508,10.411979258060455,2.6571255661547184,741
purify-fixed__dynamic-change__seed-20010.json,dynamic-change,purify-fixed,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.536000000000006,3.0080000000000022,0.0018197261490316302,0.07005018292286512,0.6405385461382325,0,True,77.39423048496246,10.649740114808083,2.345606418326497,511
purify-fixed__dynamic-change__seed-20011.json,dynamic-change,purify-fixed,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.216000000000008,5.632000000000004,0.020232957735144847,0.014433095224379529,0.2712290387842045,0,False,81.20578369498253,147.3256847858429,3.3262774031609297,741
purify-fixed__dynamic-change__seed-20012.json,dynamic-change,purify-fixed,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.168000000000006,3.424000000000002,0.0015211402674242963,0.05971003888783107,0.5659944808240638,0,True,98.33456301689148,133.68546314537525,3.2757312301546335,613
purify-fixed__dynamic-change__seed-20013.json,dynamic-change,purify-fixed,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.216000000000006,4.464000000000003,0.00028470337955527705,0.001231506520152615,0.4448689920525535,0,False,72.9389525949955,10.884415417909622,2.4754299707710743,616
purify-fixed__dynamic-change__seed-20014.json,dynamic-change,purify-fixed,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.360000000000008,4.624000000000003,0.007402290841527875,0.18380942739364386,0.3902017618001932,0,True,76.48134744167328,10.710596144199371,2.69069816917181,750
purify-fixed__dynamic-change__seed-20015.json,dynamic-change,purify-fixed,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.216000000000006,4.464000000000003,0.01104963055237818,0.0014789498112058397,0.3921503770492594,0,False,99.40539819002151,93.74589335918427,3.0893180929124355,616
purify-fixed__dynamic-change__seed-20016.json,dynamic-change,purify-fixed,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.360000000000008,4.624000000000003,0.007578829123117699,0.08635281360588067,0.41013234454335123,0,True,80.53567111492157,10.830109909176826,2.837315760552883,750
purify-fixed__dynamic-change__seed-20017.json,dynamic-change,purify-fixed,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.216000000000006,4.464000000000003,0.0003570291124577921,0.0016254911951833855,0.44583867781269954,0,False,74.55431663990021,130.6340010613203,2.9912490639835596,616
purify-fixed__dynamic-change__seed-20018.json,dynamic-change,purify-fixed,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.360000000000008,4.624000000000003,0.00027717008389919584,0.012185692175509483,0.42705988343265683,0,True,75.99983763694763,10.517402052879333,2.6840665955096483,750
purify-fixed__dynamic-change__seed-20019.json,dynamic-change,purify-fixed,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.216000000000006,4.464000000000003,0.01925981101019807,0.0027170708593490063,0.3381576153043915,0,False,96.80797985196114,90.94533932209015,3.078124638646841,616
purify-fixed__segmentation-degradation__seed-20000.json,segmentation-degradation,purify-fixed,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.009822300799730925,0.1656111276701318,0.3375579598261129,0,False,100.729217171669,28.94884242117405,2.855329055339098,615
purify-fixed__segmentation-degradation__seed-20001.json,segmentation-degradation,purify-fixed,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.008785686471362212,0.23469351695148422,0.286713143362931,0,False,76.64829337596893,10.95598118007183,3.0231031887233257,876
purify-fixed__segmentation-degradation__seed-20002.json,segmentation-degradation,purify-fixed,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.002413411453133635,0.08415783212872815,0.5572152147027043,0,False,82.08569937944412,11.202233090996742,2.5926167611032724,486
purify-fixed__segmentation-degradation__seed-20003.json,segmentation-degradation,purify-fixed,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.012823745449426301,0.3240180878982266,0.24127426906084828,0,False,75.6114641726017,38.204377830028534,3.2132365088909864,876
purify-fixed__segmentation-degradation__seed-20004.json,segmentation-degradation,purify-fixed,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.005093515083519332,0.10370088235187418,0.5281993058100716,0,False,97.24083280563354,11.339973643422127,2.6744333803653717,486
purify-fixed__segmentation-degradation__seed-20005.json,segmentation-degradation,purify-fixed,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.026452570707790866,0.3512662293360045,0.22765621963247706,0,False,76.39383214712143,10.500349625945091,3.001781126484275,876
purify-fixed__segmentation-degradation__seed-20006.json,segmentation-degradation,purify-fixed,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.0012332563621496081,0.010003526038415337,0.5724056837634249,0,False,74.62023025751114,11.20126074552536,2.57275053858757,486
purify-fixed__segmentation-degradation__seed-20007.json,segmentation-degradation,purify-fixed,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.00861914061118981,0.09708893444197603,0.394920239348711,0,False,75.2425579726696,11.996847569942474,3.058814624324441,743
purify-fixed__segmentation-degradation__seed-20008.json,segmentation-degradation,purify-fixed,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.0090878042212241,0.09065719179999651,0.39168528091001825,0,False,99.28955820202827,11.085197687149048,2.9040768519043922,615
purify-fixed__segmentation-degradation__seed-20009.json,segmentation-degradation,purify-fixed,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.008115157210690484,0.09270360716478279,0.31348428402333234,0,False,95.51641258597374,10.75528322160244,3.181977881118655,876
purify-fixed__segmentation-degradation__seed-20010.json,segmentation-degradation,purify-fixed,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.2000000000000055,3.0080000000000022,0.0007957391059476516,0.018276298581454655,0.6527418227516919,0,False,97.03737723827362,11.256841227412224,2.6570001244544983,490
purify-fixed__segmentation-degradation__seed-20011.json,segmentation-degradation,purify-fixed,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.053209944137384516,0.5982097197429039,0.14268120747766186,0,False,101.67363327741623,155.23891499638557,3.669913735240698,876
purify-fixed__segmentation-degradation__seed-20012.json,segmentation-degradation,purify-fixed,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.004704323340608134,0.1585615130781688,0.5346262257411978,0,False,73.95908865332603,11.049326315522194,2.703199552372098,486
purify-fixed__segmentation-degradation__seed-20013.json,segmentation-degradation,purify-fixed,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.0012273406999661412,0.04724522268549985,0.42682062636566115,0,False,76.35195446014404,10.795716345310211,2.787272708490491,743
purify-fixed__segmentation-degradation__seed-20014.json,segmentation-degradation,purify-fixed,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.01889594211103683,0.30109240446271857,0.3464623319340015,0,False,75.5297757089138,10.518428176641464,2.4969591572880745,615
purify-fixed__segmentation-degradation__seed-20015.json,segmentation-degradation,purify-fixed,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.030608386118081747,0.3377392130290196,0.27959325045763883,0,False,73.25823372602463,103.69998802244663,3.1840388402342796,743
purify-fixed__segmentation-degradation__seed-20016.json,segmentation-degradation,purify-fixed,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.026413172557881996,0.2279413537535392,0.33687466842389385,0,False,81.04529023170471,12.478885665535927,2.6845633033663034,615
purify-fixed__segmentation-degradation__seed-20017.json,segmentation-degradation,purify-fixed,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.001923952382601337,0.021722739088189447,0.43502856488869956,0,False,74.14140191674232,10.889407888054848,2.6964110266417265,743
purify-fixed__segmentation-degradation__seed-20018.json,segmentation-degradation,purify-fixed,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.003544016737702056,0.0658063247628727,0.38462353020639023,0,False,74.25685286521912,10.595962435007095,2.516202727332711,615
purify-fixed__segmentation-degradation__seed-20019.json,segmentation-degradation,purify-fixed,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.057545868734129216,0.6257536201278742,0.167673109261705,0,False,111.45122882723808,157.5124051272869,3.439012648537755,743
purify-fixed__static-mixed__seed-20000.json,static-mixed,purify-fixed,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,6.453123540306508e-05,0.0018825590662698997,0.4292773039248859,0,False,95.78916624188423,10.972037568688393,2.917014230042696,615
purify-fixed__static-mixed__seed-20001.json,static-mixed,purify-fixed,20001,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.00198414415750408,0.08312394364324863,0.33317368010241166,0,False,74.83423122763634,10.485479578375816,2.9699095487594604,876
purify-fixed__static-mixed__seed-20002.json,static-mixed,purify-fixed,20002,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,2.306125675903934e-05,0.0007399424006872213,0.5836799401865141,0,False,76.0037853717804,123.91729836165905,2.911999272182584,486
purify-fixed__static-mixed__seed-20003.json,static-mixed,purify-fixed,20003,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,2,0,0,5.872000000000004,2.4320000000000017,0.0001341495847117608,0.0035398340254101327,0.40972868666718304,0,False,154.780448615551,21.839015871286392,2.4038656651973724,387
purify-fixed__static-mixed__seed-20004.json,static-mixed,purify-fixed,20004,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,6.652118151510717e-05,0.0020221488053384145,0.5829739505086978,0,False,91.62322264909744,123.28641651570797,3.0615917108953,486
purify-fixed__static-mixed__seed-20005.json,static-mixed,purify-fixed,20005,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.003281441246584855,0.06336606450106799,0.33242480572393074,0,False,74.72523906826973,124.61497683823109,3.6245893109589815,876
purify-fixed__static-mixed__seed-20006.json,static-mixed,purify-fixed,20006,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,4.980498748520995e-05,0.0014943745999447765,0.5832392671729291,0,False,74.48662629723549,121.46185810863972,2.8699640836566687,486
purify-fixed__static-mixed__seed-20007.json,static-mixed,purify-fixed,20007,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.00122100304462423,0.011825387345009439,0.4404677340803279,0,False,73.6390426158905,123.12837117910385,3.395599691197276,743
purify-fixed__static-mixed__seed-20008.json,static-mixed,purify-fixed,20008,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,0.011492651756576249,0.08342057515926865,0.5135732506343299,0,False,74.32571610808372,128.41274221241474,2.8299023155122995,486
purify-fixed__static-mixed__seed-20009.json,static-mixed,purify-fixed,20009,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.00042659993128039297,0.010440053873306255,0.3514105959956142,0,False,78.65669575333595,11.176948219537735,3.505572088062763,876
purify-fixed__static-mixed__seed-20010.json,static-mixed,purify-fixed,20010,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.2000000000000055,3.0080000000000022,2.5942787839171126e-05,0.0008240766963654724,0.6643456936859268,0,False,75.41824620962143,16.35138639807701,2.409225460141897,490
purify-fixed__static-mixed__seed-20011.json,static-mixed,purify-fixed,20011,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,13.37600000000001,5.632000000000004,0.02881063840131454,0.39896886375534224,0.21343435235960842,0,False,79.18955260515213,123.52102994918823,3.987287847325206,876
purify-fixed__static-mixed__seed-20012.json,static-mixed,purify-fixed,20012,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,7.1360000000000054,3.424000000000002,3.3945827503617876e-05,0.0010535370851488016,0.5834967657212913,0,False,72.22569066286087,11.180118337273598,2.3956067841500044,486
purify-fixed__static-mixed__seed-20013.json,static-mixed,purify-fixed,20013,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.00032083415296644847,0.01670031746061565,0.4405009715944691,0,False,72.52175867557526,10.51122933626175,2.664042968302965,743
purify-fixed__static-mixed__seed-20014.json,static-mixed,purify-fixed,20014,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.00012943703866007665,0.003956454207582013,0.4311210566574213,0,False,79.90132597088814,10.988891303539276,2.5962155405431986,615
purify-fixed__static-mixed__seed-20015.json,static-mixed,purify-fixed,20015,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.014632178267535734,0.23683931422585747,0.34279404925610296,0,False,80.65977203845978,88.30105128884315,3.1645681262016296,743
purify-fixed__static-mixed__seed-20016.json,static-mixed,purify-fixed,20016,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,0.00013000376234710456,0.0039531274064575515,0.43094774942271297,0,False,72.91941305994987,11.094270929694176,2.7082107588648796,615
purify-fixed__static-mixed__seed-20017.json,static-mixed,purify-fixed,20017,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.00022171365706965006,0.00560696792378407,0.44546131787938414,0,False,73.96386441588402,122.40155817568302,3.1540141440927982,743
purify-fixed__static-mixed__seed-20018.json,static-mixed,purify-fixed,20018,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,9.200000000000006,4.624000000000003,5.164128307595323e-05,0.0015382830252461332,0.4298149274309489,0,False,73.57175222039223,10.892292499542236,2.566723143681884,615
purify-fixed__static-mixed__seed-20019.json,static-mixed,purify-fixed,20019,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,False,4,1,1,11.248000000000008,4.464000000000003,0.033923218749671795,0.4480990515458251,0.24726745002427175,0,False,78.64487361907959,84.859081864357,2.9709359388798475,743
purify-fixed__view-dependent-occlusion__seed-20000.json,view-dependent-occlusion,purify-fixed,20000,60,4,camera-rgbd-corrupted,cuda:0,,True,True,False,True,4,0,0,5.872000000000004,2.4320000000000017,0.25,1.0,0.0,0,False,83.05558502674103,10.958407267928123,2.266786750406027,407
